generated_on,display_name,disch_port,route,sparta_route_code,vessel_type,load_month,load_window,load_date,sailing_speed,sailing_distance,load_days,canal,canal_days,voyage_days,arrival_date,blend_cost_month,blend_seasonality,ebob_structure,blend_cost_diff,blend_cost_diff_color,blend_cost_close,gas_nap,gas_nap_color,gas_nap_close,qty_restr_disch,qty_restr_disch_units,density,qty_restr,qty_restr_units,c_p,loaded_qty,loaded_qty_units,ta_arb_month,ta_arb,ta_arb_color,ta_arb_close,ta_arb_units,e_w_arb_month,e_w,e_w_color,e_w_close,e_w_units,freight,freight_units,incoterms,flat_rate,overage,lumpsum,rate,corr_inhibitor_chk,corr_inhibitor,antioxident_chk,antioxident,load_port_dem_chk,load_port_dem,load_vessel_insp_chk,load_vessel_insp,load_losses_chk,load_losses,working_capital_costs_chk,working_capital_costs,disch_vessel_insp_chk,disch_vessel_insp,vessel_losses_chk,vessel_losses,disch_losses_chk,disch_losses,blend_cost_month_date,arrival_month,ebob_spread,ebob_spread_value,price_vs_ebob,rbob_spread,rbob_spread_value,price_vs_rbob,sing92_spread,sing92_spread_value,price_vs_sing92,rbob,dlvd_price,dlvd_price_color,dlvd_price_close,dlvd_price_units,dlvd_price_decimals,pricing_month,quote_destination,sales_price_month,sale_price,gen_blender_margin,pseudo_fob_refinery,pseudo_cif_refinery,margin_units,cotd_gen_blender_margin,cotd_gen_blender_margin_color,cotd_gen_blender_margin_close,load_region
21.09.21 10:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.67610732,RED,0,3.56,GREEN,0,36000,mt,0.7121244,36000,mt,37000,36000,mt,Feb.22,18.17,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.217064708,FALSE,NULL,TRUE,0.565795652,TRUE,0.277777778,TRUE,0.32264,TRUE,0.441972603,TRUE,0.277777778,TRUE,0.16132,TRUE,0.32264,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.46263167,NULL,NULL,NULL,NULL,-28.45,GREEN,-29.59554951,cpg,-28.46263167,Apr,Apr RBOB Future,Mar,-26.5,1.96263167,4.96263167,6.96263167,cpg,0.117082155,GREEN,1.845549514,ARA
21.09.21 10:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.23900743,RED,0,3.97,GREEN,0,36000,mt,0.720418,36000,mt,37000,36000,mt,Feb.22,18.12,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215220572,FALSE,NULL,TRUE,0.555018316,TRUE,0.277777778,TRUE,0.32275,TRUE,0.442123288,TRUE,0.277777778,TRUE,0.161375,TRUE,0.32275,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.52264283,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.52264283,Apr,Apr RBOB Future,Mar,-27,1.52264283,4.52264283,6.52264283,cpg,-0.322906684,RED,1.845549514,ARA
21.09.21 10:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.49698055,RED,0,4.35,GREEN,0,36000,mt,0.7238701,36000,mt,37000,36000,mt,Feb.22,18.1,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215220572,FALSE,NULL,TRUE,0.555018316,TRUE,0.277777778,TRUE,0.32263,TRUE,0.441958904,TRUE,0.277777778,TRUE,0.161315,TRUE,0.32263,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.36,-28.57663174,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.57663174,Apr,Apr RBOB Future,Mar,-27,1.576631736,4.576631736,6.576631736,cpg,-0.268917779,RED,1.845549514,ARA
21.09.21 10:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.51152391,RED,0,4.4,GREEN,0,36000,mt,0.7189619,36000,mt,37000,36000,mt,Feb.22,18.09,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215541266,FALSE,NULL,TRUE,0.556892488,TRUE,0.277777778,TRUE,0.322245,TRUE,0.441431507,TRUE,0.277777778,TRUE,0.1611225,TRUE,0.322245,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.6247379,NULL,NULL,NULL,NULL,-28.6,GREEN,-29.59554951,cpg,-28.6247379,Apr,Apr RBOB Future,Mar,-27,1.624737896,4.624737896,6.624737896,cpg,-0.220811619,RED,1.845549514,ARA
21.09.21 11:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.29994819,RED,0,3.95,GREEN,0,36000,mt,0.7191888,36000,mt,37000,36000,mt,Feb.22,18.02,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215491208,FALSE,NULL,TRUE,0.556599942,TRUE,0.277777778,TRUE,0.322815,TRUE,0.442212329,TRUE,0.277777778,TRUE,0.1614075,TRUE,0.322815,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.49375534,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.49375534,Apr,Apr RBOB Future,Mar,-27,1.493755342,4.493755342,6.493755342,cpg,-0.351794172,RED,1.845549514,ARA
21.09.21 11:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.33000864,RED,0,3.79,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,18.04,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214472396,FALSE,NULL,TRUE,0.550645899,TRUE,0.277777778,TRUE,0.322555,TRUE,0.441856164,TRUE,0.277777778,TRUE,0.1612775,TRUE,0.322555,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.36,-28.50169747,NULL,NULL,NULL,NULL,-28.5,GREEN,-29.59554951,cpg,-28.50169747,Apr,Apr RBOB Future,Mar,-27,1.501697472,4.501697472,6.501697472,cpg,-0.343852042,RED,1.845549514,ARA
21.09.21 11:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.85994178,RED,0,3.21,GREEN,0,36000,mt,0.7189643,36000,mt,37000,36000,mt,Feb.22,18.07,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215540736,FALSE,NULL,TRUE,0.556889393,TRUE,0.277777778,TRUE,0.322425,TRUE,0.441678082,TRUE,0.277777778,TRUE,0.1612125,TRUE,0.322425,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.36,-28.39837359,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.39837359,Apr,Apr RBOB Future,Mar,-27,1.398373587,4.398373587,6.398373587,cpg,-0.447175927,RED,1.845549514,ARA
21.09.21 11:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.99237352,RED,0,3.61,GREEN,0,36000,mt,0.7238701,36000,mt,37000,36000,mt,Feb.22,18.03,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.21446543,FALSE,NULL,TRUE,0.550605184,TRUE,0.277777778,TRUE,0.32273,TRUE,0.44209589,TRUE,0.277777778,TRUE,0.161365,TRUE,0.32273,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.4745719,NULL,NULL,NULL,NULL,-28.45,GREEN,-29.59554951,cpg,-28.4745719,Apr,Apr RBOB Future,Mar,-27,1.474571898,4.474571898,6.474571898,cpg,-0.370977616,RED,1.845549514,ARA
21.09.21 12:13,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.80960333,RED,0,3,GREEN,0,36000,mt,0.7182806,36000,mt,37000,36000,mt,Feb.22,18.04,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.215691763,FALSE,NULL,TRUE,0.557772011,TRUE,0.277777778,TRUE,0.322625,TRUE,0.441952055,TRUE,0.277777778,TRUE,0.1613125,TRUE,0.322625,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.37347471,NULL,NULL,NULL,NULL,-28.35,GREEN,-29.59554951,cpg,-28.37347471,Apr,Apr RBOB Future,Mar,-27,1.373474711,4.373474711,6.373474711,cpg,-0.472074803,RED,1.845549514,ARA
21.09.21 12:28,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-18.13327514,RED,0,3.89,GREEN,0,36000,mt,0.7160324,36000,mt,37000,36000,mt,Feb.22,17.97,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.216190416,FALSE,NULL,TRUE,0.560686194,TRUE,0.277777778,TRUE,0.32268,TRUE,0.442027397,TRUE,0.277777778,TRUE,0.16134,TRUE,0.32268,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.39491646,NULL,NULL,NULL,NULL,-28.4,GREEN,-29.59554951,cpg,-28.39491646,Apr,Apr RBOB Future,Mar,-27,1.394916463,4.394916463,6.394916463,cpg,-0.450633051,RED,1.845549514,ARA
21.09.21 12:43,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.86665434,RED,0,3.15,GREEN,0,36000,mt,0.7138484,36000,mt,37000,36000,mt,Feb.22,18.21,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.216677838,FALSE,NULL,TRUE,0.563534737,TRUE,0.277777778,TRUE,0.32232,TRUE,0.441534247,TRUE,0.277777778,TRUE,0.16116,TRUE,0.32232,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.38,-28.558184,NULL,NULL,NULL,NULL,-28.55,GREEN,-29.59554951,cpg,-28.558184,Apr,Apr RBOB Future,Mar,-27,1.558184003,4.558184003,6.558184003,cpg,-0.287365512,RED,1.845549514,ARA
21.09.21 12:58,RBOB,NEW YORK,NULL,AMSNEWMR,MR,Feb.22,NULL,15.02.22,12.5,3378,3,NULL,0,15,02.03.22,Feb.22,F4,0,-17.64460658,RED,0,2.58,GREEN,0,36000,mt,0.7238381,36000,mt,37000,36000,mt,Feb.22,18.13,RED,18.6,cpg,Feb.22,NULL,NULL,NULL,NULL,138.1234768,WS,DES,13.31,0.5,680216.6864,18.89490796,TRUE,0.214472396,FALSE,NULL,TRUE,0.550645899,TRUE,0.277777778,TRUE,0.32137,TRUE,0.440232877,TRUE,0.277777778,TRUE,0.160685,TRUE,0.32137,Feb.22,02.03.22,NULL,NULL,NULL,M06,-11.4,-28.44010483,NULL,NULL,NULL,NULL,-28.45,GREEN,-29.59554951,cpg,-28.44010483,Apr,Apr RBOB Future,Mar,-27,1.440104826,4.440104826,6.440104826,cpg,-0.405444688,RED,1.845549514,ARA
